id,GEOID10_BlkGrp,GEOID10_Tract,geo_code_precision
8680,130510111062,13051011106,USAStreetAddr
8675,130179604004,13017960400,USAStreetAddr
8674,132150011001,13215001100,USAStreetAddr
8677,,,USAZipcode
8676,131839702003,13183970200,USAStreetAddr
8880,131430102004,13143010200,USAStreetAddr
8881,131250101001,13125010100,USAStreetAddr
8876,130550102006,13055010200,USAStreetAddr
8877,130970803042,13097080304,USAStreetAddr
8878,131350501031,13135050103,USAStreetAddr
8672,,,USAZipcode
8879,130510033011,13051003301,USAStreetAddr
8673,130470302023,13047030202,USAStreetAddr
8872,131230804003,13123080400,USAStreetAddr
8873,131210103012,13121010301,USAStreetAddr
8874,130690103002,13069010300,USAStreetAddr
8875,132171001001,13217100100,USAStreetAddr
8670,130670304054,13067030405,USAStreetAddr
8669,130510105013,13051010501,USAStreetAddr
8668,,,USAZipcode
8667,131879602024,13187960202,USAStreetAddr
8666,130591505002,13059150500,USAStreetAddr
8665,,,USAZipcode
8664,131150007002,13115000700,USAStreetAddr
8663,130131802053,13013180205,USAStreetAddr
8671,,,USAZipcode
8871,132619503002,13261950300,USAStreetAddr
8869,,,USAZipcode
8870,130459107033,13045910703,USAStreetAddr
8867,132330105002,13233010500,USAStreetAddr
8868,132450105081,13245010508,USAStreetAddr
8662,132231202032,13223120203,USAStreetAddr
8865,130630405191,13063040519,USAStreetAddr
8866,132150107032,13215010703,USAStreetAddr
8863,130570906013,13057090601,USAStreetAddr
8864,,,USAZipcode
8862,130470306002,13047030600,USAStreetAddr
8688,132839602003,13283960200,USAStreetAddr
8687,131619601004,13161960100,USAStreetAddr
8686,,,USAZipcode
8685,,,USAZipcode
8882,,,USAZipcode
8691,,,USAZipcode
8690,130459104002,13045910400,USAStreetAddr
8689,131451203002,13145120300,USAStreetAddr
8891,130890231072,13089023107,USAStreetAddr
8885,132231204003,13223120400,USAStreetAddr
8886,132719501002,13271950100,USAStreetAddr
8883,131210112024,13121011202,USAStreetAddr
8884,132231203023,13223120302,USAStreetAddr
8889,131390015022,13139001502,USAStreetAddr
8683,131879602013,13187960201,USAStreetAddr
8890,132551606002,13255160600,USAStreetAddr
8684,131530211044,13153021104,USAStreetAddr
8887,131150006002,13115000600,USAStreetAddr
8888,130237902002,13023790200,USAStreetAddr
8682,132551610002,13255161000,USAStreetAddr
8638,132231205012,13223120501,USAStreetAddr
8639,132971104002,13297110400,USAStreetAddr
8640,130890218061,13089021806,USAStreetAddr
8641,131790104001,13179010400,USAStreetAddr
8187,132450002003,13245000200,USAStreetAddr
8634,,,USAZipcode
8186,,,USAZipcode
8635,,,USAZipcode
8189,,,USAZipcode
8636,130670315091,13067031509,USAStreetAddr
8188,131510702032,13151070203,USAStreetAddr
8637,131879601012,13187960101,USAStreetAddr
8183,132219603001,13221960300,USAStreetAddr
8182,,,USAZipcode
8185,131350507201,13135050720,USAStreetAddr
8632,130390106013,13039010601,USAStreetAddr
8184,132150025002,13215002500,USAStreetAddr
8633,,,USAZipcode
8190,132971106012,13297110601,USAStreetAddr
8191,130690108023,13069010802,USAStreetAddr
8631,130510108081,13051010808,USAStreetAddr
8629,130719701002,13071970100,USAStreetAddr
8630,131430101001,13143010100,USAStreetAddr
8627,130719701002,13071970100,USAStreetAddr
8628,132450105044,13245010504,USAStreetAddr
8625,132050902002,13205090200,USAStreetAddr
8626,131879601012,13187960101,USAStreetAddr
8623,130210129002,13021012900,USAStreetAddr
8624,130690103001,13069010300,USAStreetAddr
8622,130771703052,13077170305,USAStreetAddr
8660,131079704002,13107970400,USAStreetAddr
8661,131879602022,13187960202,USAStreetAddr
8652,,,USAZipcode
8653,131390012013,13139001201,USAStreetAddr
8654,,,USAZipcode
8655,132171006001,13217100600,USAStreetAddr
8656,,,USAZipcode
8657,,,USAZipcode
8658,131530213001,13153021300,USAStreetAddr
8659,,,USAZipcode
8651,,,USAZipcode
8649,130570907014,13057090701,USAStreetAddr
8650,,,USAZipcode
8643,132519706002,13251970600,USAStreetAddr
8644,130570909052,13057090905,USAStreetAddr
8642,130119702001,13011970200,USAStreetAddr
8647,130759603004,13075960300,USAStreetAddr
8648,132619506003,13261950600,USAStreetAddr
8645,,,USAZipcode
8646,133219502003,13321950200,USAStreetAddr
8027,132150114001,13215011400,USAStreetAddr
8028,131350504313,13135050431,USAStreetAddr
8025,132650102003,13265010200,USAStreetAddr
8026,,,USAZipcode
8031,132551611002,13255161100,USAStreetAddr
8029,130670302141,13067030214,USAStreetAddr
8030,131390002013,13139000201,USAStreetAddr
8035,132450015002,13245001500,USAStreetAddr
8034,132859605013,13285960501,USAStreetAddr
8033,132450015002,13245001500,USAStreetAddr
8032,,,USAZipcode
8014,130159604021,13015960402,USAStreetAddr
8015,132779607003,13277960700,USAStreetAddr
8016,130570907014,13057090701,USAStreetAddr
8017,,,USAZipcode
8018,131390012012,13139001201,USAStreetAddr
8019,131390001021,13139000102,USAStreetAddr
8020,130890234222,13089023422,USAStreetAddr
8021,,,USAZipcode
8022,132231203031,13223120303,USAStreetAddr
8024,130890234182,13089023418,USAStreetAddr
8023,,,USAZipcode
8011,130237901001,13023790100,USAStreetAddr
8009,130510037002,13051003700,USAStreetAddr
8010,,,USAZipcode
8007,130879706002,13087970600,USAStreetAddr
8008,,,USAZipcode
8005,131210105132,13121010513,USAStreetAddr
8006,,,USAZipcode
8003,131210108002,13121010800,USAStreetAddr
8004,130890219094,13089021909,USAStreetAddr
8013,130670301062,13067030106,USAStreetAddr
8012,,,USAZipcode
8002,,,USAZipcode
8071,132190304003,13219030400,USAStreetAddr
8070,132231206052,13223120605,USAStreetAddr
8069,132971105042,13297110504,USAStreetAddr
8074,131230805002,13123080500,USAStreetAddr
8075,131210061002,13121006100,USAStreetAddr
8072,130550106001,13055010600,USAStreetAddr
8073,131210021001,13121002100,USAStreetAddr
8078,132971105031,13297110503,USAStreetAddr
8079,132551602001,13255160200,USAStreetAddr
8076,,,USAZipcode
8077,130159605002,13015960500,USAStreetAddr
8059,131150021001,13115002100,USAStreetAddr
8058,,,USAZipcode
8061,,,USAZipcode
8060,130890235063,13089023506,USAStreetAddr
8062,131319503003,13131950300,USAStreetAddr
8063,,,USAZipcode
8064,130890238031,13089023803,USAStreetAddr
8065,,,USAZipcode
8066,130879702002,13087970200,USAStreetAddr
8067,,,USAZipcode
8068,130771708011,13077170801,USAStreetAddr
8051,131390004001,13139000400,USAStreetAddr
8050,131390010033,13139001003,USAStreetAddr
8049,,,USAZipcode
8048,,,USAZipcode
8047,130550106001,13055010600,USAStreetAddr
8056,130810104002,13081010400,USAStreetAddr
8057,132619504002,13261950400,USAStreetAddr
8054,,,USAZipcode
8055,131879601023,13187960102,USAStreetAddr
8052,130890233102,13089023310,USAStreetAddr
8053,130570904001,13057090400,USAStreetAddr
8041,131171305092,13117130509,USAStreetAddr
8040,130510040013,13051004001,USAStreetAddr
8037,131390002013,13139000201,USAStreetAddr
8036,,,USAZipcode
8039,131131401022,13113140102,USAStreetAddr
8038,131171305061,13117130506,USAStreetAddr
8043,131299707002,13129970700,USAStreetAddr
8044,132050901002,13205090100,USAStreetAddr
8045,132419703021,13241970302,USAStreetAddr
8046,,,USAZipcode
8042,,,USAZipcode
8479,132819601002,13281960100,USAStreetAddr
8273,130759603004,13075960300,USAStreetAddr
8478,132231204004,13223120400,USAStreetAddr
8272,131350504352,13135050435,USAStreetAddr
8477,130550104001,13055010400,USAStreetAddr
8476,130890238034,13089023803,USAStreetAddr
8277,,,USAZipcode
8276,132859605014,13285960501,USAStreetAddr
8481,,,USAZipcode
8275,130630403023,13063040302,USAStreetAddr
8480,,,USAZipcode
8274,132859611001,13285961100,USAStreetAddr
8280,,,USAZipcode
8281,131850114033,13185011403,USAStreetAddr
8278,132270504001,13227050400,USAStreetAddr
8279,,,USAZipcode
8474,130950001005,13095000100,USAStreetAddr
8475,,,USAZipcode
8472,,,USAZipcode
8473,,,USAZipcode
8466,,,USAZipcode
8465,130131805011,13013180501,USAStreetAddr
8468,,,USAZipcode
8262,,,USAZipcode
8467,,,USAZipcode
8470,130759603004,13075960300,USAStreetAddr
8264,131430103012,13143010301,USAStreetAddr
8469,,,USAZipcode
8263,131270009001,13127000900,USAStreetAddr
8266,130771704042,13077170404,USAStreetAddr
8471,,,USAZipcode
8265,130970805063,13097080506,USAStreetAddr
8267,,,USAZipcode
8268,,,USAZipcode
8269,130159610001,13015961000,USAStreetAddr
8270,131210061001,13121006100,USAStreetAddr
8271,132999509004,13299950900,USAStreetAddr
8462,130690103001,13069010300,USAStreetAddr
8463,,,USAZipcode
8464,,,USAZipcode
8101,132999509001,13299950900,USAStreetAddr
8100,130131805021,13013180502,USAStreetAddr
8099,,,USAZipcode
8098,131270007004,13127000700,USAStreetAddr
8097,131210083011,13121008301,USAStreetAddr
8096,131350504352,13135050435,USAStreetAddr
8095,130659701004,13065970100,USAStreetAddr
8094,131451204023,13145120402,USAStreetAddr
8091,131850108001,13185010800,USAStreetAddr
8093,132299603001,13229960300,USAStreetAddr
8092,,,USAZipcode
8090,130990904001,13099090400,USAStreetAddr
8089,130990904001,13099090400,USAStreetAddr
8088,,,USAZipcode
8087,131510702031,13151070203,USAStreetAddr
8086,,,USAZipcode
8085,,,USAZipcode
8084,,,USAZipcode
8083,130990904001,13099090400,USAStreetAddr
8082,130351503003,13035150300,USAStreetAddr
8286,130351501001,13035150100,USAStreetAddr
8491,,,USAZipcode
8285,131270007003,13127000700,USAStreetAddr
8288,132270506003,13227050600,USAStreetAddr
8287,132759611003,13275961100,USAStreetAddr
8488,,,USAZipcode
8282,,,USAZipcode
8487,,,USAZipcode
8490,130630402041,13063040204,USAStreetAddr
8284,130351502001,13035150200,USAStreetAddr
8489,130510114002,13051011400,USAStreetAddr
8283,130890221001,13089022100,USAStreetAddr
8483,131150020002,13115002000,USAStreetAddr
8484,132270502002,13227050200,USAStreetAddr
8485,132579702001,13257970200,USAStreetAddr
8486,131950205001,13195020500,USAStreetAddr
8289,,,USAZipcode
8290,,,USAZipcode
8291,,,USAZipcode
8482,130570910011,13057091001,USAStreetAddr
8080,132859609012,13285960901,USAStreetAddr
8081,132399603001,13239960300,USAStreetAddr
8232,131430104002,13143010400,USAStreetAddr
8233,,,USAZipcode
8237,130630406131,13063040613,USAStreetAddr
8236,,,USAZipcode
8235,131759508001,13175950800,USAStreetAddr
8234,132999502002,13299950200,USAStreetAddr
8241,,,USAZipcode
8240,,,USAZipcode
8239,,,USAZipcode
8238,132231201021,13223120102,USAStreetAddr
8222,130670301014,13067030101,USAStreetAddr
8231,131430104002,13143010400,USAStreetAddr
8224,130890235042,13089023504,USAStreetAddr
8223,131390003051,13139000305,USAStreetAddr
8226,131110501001,13111050100,USAStreetAddr
8225,131210102121,13121010212,USAStreetAddr
8228,130470306002,13047030600,USAStreetAddr
8227,131210077061,13121007706,USAStreetAddr
8230,,,USAZipcode
8229,,,USAZipcode
8254,,,USAZipcode
8255,,,USAZipcode
8252,130890234112,13089023411,USAStreetAddr
8253,131639604003,13163960400,USAStreetAddr
8261,131299702003,13129970200,USAStreetAddr
8260,132999501001,13299950100,USAStreetAddr
8259,131390012021,13139001202,USAStreetAddr
8258,132579703021,13257970302,USAStreetAddr
8257,131299701003,13129970100,USAStreetAddr
8256,130719701001,13071970100,USAStreetAddr
8242,,,USAZipcode
8243,130510012001,13051001200,USAStreetAddr
8244,132070502001,13207050200,USAStreetAddr
8250,,,USAZipcode
8896,131850114021,13185011402,USAStreetAddr
8249,,,USAZipcode
8895,131050005001,13105000500,USAStreetAddr
8898,130890234271,13089023427,USAStreetAddr
8251,131639603005,13163960300,USAStreetAddr
8897,131210019002,13121001900,USAStreetAddr
8246,,,USAZipcode
8892,130630403022,13063040302,USAStreetAddr
8245,,,USAZipcode
8248,,,USAZipcode
8894,,,USAZipcode
8247,132231201031,13223120103,USAStreetAddr
8893,,,USAZipcode
9329,,,USAZipcode
9330,130179605002,13017960500,USAStreetAddr
9932,130510105011,13051010501,USAStreetAddr
9933,130119701002,13011970100,USAStreetAddr
9931,130771704052,13077170405,USAStreetAddr
9936,132150020002,13215002000,USAStreetAddr
9323,130670310041,13067031004,USAStreetAddr
9937,130630406223,13063040622,USAStreetAddr
9324,131759505002,13175950500,USAStreetAddr
9934,,,USAZipcode
9321,132171004001,13217100400,USAStreetAddr
9322,,,USAZipcode
9935,132450105123,13245010512,USAStreetAddr
9327,,,USAZipcode
9940,130510042084,13051004208,USAStreetAddr
9328,,,USAZipcode
9325,,,USAZipcode
9938,131210077063,13121007706,USAStreetAddr
9326,132971108001,13297110800,USAStreetAddr
9939,,,USAZipcode
9739,132859605011,13285960501,USAStreetAddr
9522,131390013022,13139001302,USAStreetAddr
9738,131210118003,13121011800,USAStreetAddr
9521,,,USAZipcode
9737,133097802003,13309780200,USAStreetAddr
9736,130890234233,13089023423,USAStreetAddr
9526,,,USAZipcode
9525,132450105101,13245010510,USAStreetAddr
9524,,,USAZipcode
9523,,,USAZipcode
9740,,,USAZipcode
9530,130919606001,13091960600,USAStreetAddr
9731,,,USAZipcode
9529,131850114033,13185011403,USAStreetAddr
9528,,,USAZipcode
9527,131451203001,13145120300,USAStreetAddr
9735,,,USAZipcode
9734,133119502013,13311950201,USAStreetAddr
9733,132470604062,13247060406,USAStreetAddr
9732,131759510006,13175951000,USAStreetAddr
9340,,,USAZipcode
9921,130099706003,13009970600,USAStreetAddr
9922,133039503002,13303950300,USAStreetAddr
9923,130099708001,13009970800,USAStreetAddr
9332,132450009003,13245000900,USAStreetAddr
9924,130210138002,13021013800,USAStreetAddr
9333,,,USAZipcode
9334,130890232062,13089023206,USAStreetAddr
9925,132799702004,13279970200,USAStreetAddr
9335,,,USAZipcode
9926,130210135044,13021013504,USAStreetAddr
9336,130890232083,13089023208,USAStreetAddr
9927,131210083021,13121008302,USAStreetAddr
9337,131171303031,13117130303,USAStreetAddr
9928,131210108003,13121010800,USAStreetAddr
9338,,,USAZipcode
9929,130690103002,13069010300,USAStreetAddr
9339,130730304021,13073030402,USAStreetAddr
9930,131770203003,13177020300,USAStreetAddr
9726,132231206051,13223120605,USAStreetAddr
9531,131210061002,13121006100,USAStreetAddr
8994,130159601023,13015960102,USAStreetAddr
9725,,,USAZipcode
8993,,,USAZipcode
9920,,,USAZipcode
9728,,,USAZipcode
9533,131350502181,13135050218,USAStreetAddr
8992,,,USAZipcode
9727,131390001012,13139000101,USAStreetAddr
9532,131979201001,13197920100,USAStreetAddr
9730,,,USAZipcode
9535,130210124002,13021012400,USAStreetAddr
8998,131150014002,13115001400,USAStreetAddr
9729,132171005011,13217100501,USAStreetAddr
9534,130670314061,13067031406,USAStreetAddr
8997,132950209014,13295020901,USAStreetAddr
9537,130470303041,13047030304,USAStreetAddr
8996,132150002002,13215000200,USAStreetAddr
9331,130237901002,13023790100,USAStreetAddr
9536,,,USAZipcode
8995,131999708001,13199970800,USAStreetAddr
9539,132470602024,13247060202,USAStreetAddr
9538,132450105111,13245010511,USAStreetAddr
9000,130630405122,13063040512,USAStreetAddr
9540,132270503002,13227050300,USAStreetAddr
8999,,,USAZipcode
9722,131839701002,13183970100,USAStreetAddr
9721,133219505003,13321950500,USAStreetAddr
9724,130730305062,13073030506,USAStreetAddr
9723,,,USAZipcode
9911,131850101012,13185010101,USAStreetAddr
9309,,,USAZipcode
9310,132679502022,13267950202,USAStreetAddr
9307,,,USAZipcode
9308,,,USAZipcode
9918,130339504002,13033950400,USAStreetAddr
9305,131390002042,13139000204,USAStreetAddr
9919,,,USAZipcode
9306,130730302011,13073030201,USAStreetAddr
9916,131210113034,13121011303,USAStreetAddr
9303,,,USAZipcode
9917,130759602001,13075960200,USAStreetAddr
9304,131390001022,13139000102,USAStreetAddr
9914,132759608003,13275960800,USAStreetAddr
9301,131210078051,13121007805,USAStreetAddr
9915,,,USAZipcode
9302,131390001012,13139000101,USAStreetAddr
9912,131319506001,13131950600,USAStreetAddr
9913,,,USAZipcode
9504,130730303042,13073030304,USAStreetAddr
9503,,,USAZipcode
9720,130890236012,13089023601,USAStreetAddr
9502,,,USAZipcode
9719,,,USAZipcode
9501,130950106022,13095010602,USAStreetAddr
9718,130879704002,13087970400,USAStreetAddr
9717,131110501002,13111050100,USAStreetAddr
9716,131210025001,13121002500,USAStreetAddr
9910,131210110001,13121011000,USAStreetAddr
9715,131210105132,13121010513,USAStreetAddr
9909,130210124002,13021012400,USAStreetAddr
9714,,,USAZipcode
9713,,,USAZipcode
9712,132759606005,13275960600,USAStreetAddr
9510,,,USAZipcode
9711,,,USAZipcode
9509,,,USAZipcode
9508,,,USAZipcode
9507,132219603001,13221960300,USAStreetAddr
9506,132859609011,13285960901,USAStreetAddr
9505,,,USAZipcode
9318,,,USAZipcode
9319,130630403023,13063040302,USAStreetAddr
9320,,,USAZipcode
9905,132971105062,13297110506,USAStreetAddr
9314,,,USAZipcode
9906,130210105002,13021010500,USAStreetAddr
9315,131390010032,13139001003,USAStreetAddr
9907,131350505213,13135050521,USAStreetAddr
9316,,,USAZipcode
9908,130890209002,13089020900,USAStreetAddr
9317,,,USAZipcode
9901,130210127003,13021012700,USAStreetAddr
9700,132150105011,13215010501,USAStreetAddr
9902,131210025001,13121002500,USAStreetAddr
9311,130730305061,13073030506,USAStreetAddr
9903,132150014002,13215001400,USAStreetAddr
9312,,,USAZipcode
9904,131131404061,13113140406,USAStreetAddr
9313,131079701004,13107970100,USAStreetAddr
9513,132859605011,13285960501,USAStreetAddr
9708,,,USAZipcode
9512,132999508002,13299950800,USAStreetAddr
9707,,,USAZipcode
9515,,,USAZipcode
9710,130510035012,13051003501,USAStreetAddr
9514,,,USAZipcode
9709,,,USAZipcode
9899,132330104004,13233010400,USAStreetAddr
9704,,,USAZipcode
9898,130879701002,13087970100,USAStreetAddr
9703,130890231012,13089023101,USAStreetAddr
9511,132499601002,13249960100,USAStreetAddr
9706,130670315071,13067031507,USAStreetAddr
9900,,,USAZipcode
9705,131530201092,13153020109,USAStreetAddr
9520,131210072001,13121007200,USAStreetAddr
9702,,,USAZipcode
9701,132971107003,13297110700,USAStreetAddr
9517,130510105013,13051010501,USAStreetAddr
9516,130119701001,13011970100,USAStreetAddr
9519,,,USAZipcode
9518,130970802023,13097080202,USAStreetAddr
9980,132470604072,13247060407,USAStreetAddr
9979,,,USAZipcode
9978,,,USAZipcode
9562,131210061002,13121006100,USAStreetAddr
9561,,,USAZipcode
9973,133219505001,13321950500,USAStreetAddr
9972,130670309051,13067030905,USAStreetAddr
9971,,,USAZipcode
9977,,,USAZipcode
9976,261390220011,26139022001,USAStreetAddr
9975,,,USAZipcode
9974,132150105021,13215010502,USAStreetAddr
9691,,,USAZipcode
9565,132519704004,13251970400,USAStreetAddr
9694,131319506001,13131950600,USAStreetAddr
9566,132971104003,13297110400,USAStreetAddr
9695,133039507003,13303950700,USAStreetAddr
9563,,,USAZipcode
9692,132330102003,13233010200,USAStreetAddr
9693,130210122001,13021012200,USAStreetAddr
9564,130890231071,13089023107,USAStreetAddr
9698,130950114001,13095011400,USAStreetAddr
9569,130670311152,13067031115,USAStreetAddr
9699,131079704002,13107970400,USAStreetAddr
9570,132799702005,13279970200,USAStreetAddr
9696,130970803014,13097080301,USAStreetAddr
9567,,,USAZipcode
9697,,,USAZipcode
9568,130510108083,13051010808,USAStreetAddr
9968,131270010004,13127001000,USAStreetAddr
9967,130199703001,13019970300,USAStreetAddr
9291,130591509001,13059150900,USAStreetAddr
9970,131230804001,13123080400,USAStreetAddr
9969,132099503002,13209950300,USAStreetAddr
9571,130890219121,13089021912,USAStreetAddr
9293,,,USAZipcode
9292,131530212023,13153021202,USAStreetAddr
9573,131430101001,13143010100,USAStreetAddr
9295,,,USAZipcode
9572,,,USAZipcode
9294,130670314041,13067031404,USAStreetAddr
9297,131210102112,13121010211,USAStreetAddr
9296,131110503001,13111050300,USAStreetAddr
9299,132879703001,13287970300,USAStreetAddr
9962,130279605003,13027960500,USAStreetAddr
9298,131210094042,13121009404,USAStreetAddr
9961,131850114031,13185011403,USAStreetAddr
9964,132450107103,13245010710,USAStreetAddr
9300,130630405223,13063040522,USAStreetAddr
9963,132150106072,13215010607,USAStreetAddr
9966,,,USAZipcode
9965,,,USAZipcode
9574,131770202001,13177020200,USAStreetAddr
9575,130670303441,13067030344,USAStreetAddr
9576,132150106072,13215010607,USAStreetAddr
9577,131899502003,13189950200,USAStreetAddr
9578,132437902001,13243790200,USAStreetAddr
9579,,,USAZipcode
9580,132150029022,13215002902,USAStreetAddr
9960,131590105003,13159010500,USAStreetAddr
9959,131590105003,13159010500,USAStreetAddr
9958,,,USAZipcode
9957,130670309044,13067030904,USAStreetAddr
9956,133130015002,13313001500,USAStreetAddr
9955,130890233151,13089023315,USAStreetAddr
9954,133130012002,13313001200,USAStreetAddr
9953,130890231072,13089023107,USAStreetAddr
9952,132930105005,13293010500,USAStreetAddr
9951,133130002002,13313000200,USAStreetAddr
9549,130670306011,13067030601,USAStreetAddr
9550,131210085002,13121008500,USAStreetAddr
9547,,,USAZipcode
9548,130670314083,13067031408,USAStreetAddr
9545,130591307001,13059130700,USAStreetAddr
9546,132759605002,13275960500,USAStreetAddr
9543,131414804001,13141480400,USAStreetAddr
9544,132150014002,13215001400,USAStreetAddr
9541,131210103011,13121010301,USAStreetAddr
9542,130630403072,13063040307,USAStreetAddr
9950,,,USAZipcode
9949,131570104001,13157010400,USAStreetAddr
9551,,,USAZipcode
9946,130210138002,13021013800,USAStreetAddr
9945,131390014041,13139001404,USAStreetAddr
9948,130510107001,13051010700,USAStreetAddr
9947,130459111001,13045911100,USAStreetAddr
9942,131210025001,13121002500,USAStreetAddr
9941,,,USAZipcode
9944,130510042084,13051004208,USAStreetAddr
9943,130890217041,13089021704,USAStreetAddr
9560,130630406081,13063040608,USAStreetAddr
9556,132450105043,13245010504,USAStreetAddr
9557,130630404132,13063040413,USAStreetAddr
9558,130970803031,13097080303,USAStreetAddr
9559,131210113033,13121011303,USAStreetAddr
9552,,,USAZipcode
9553,,,USAZipcode
9554,,,USAZipcode
9555,,,USAZipcode
9790,131530211132,13153021113,USAStreetAddr
9789,130459107033,13045910703,USAStreetAddr
9788,132450110002,13245011000,USAStreetAddr
9787,,,USAZipcode
9786,,,USAZipcode
9785,,,USAZipcode
9784,131150021001,13115002100,USAStreetAddr
9783,,,USAZipcode
9781,132799703002,13279970300,USAStreetAddr
9987,132971104001,13297110400,USAStreetAddr
9782,,,USAZipcode
9988,,,USAZipcode
9985,132999505002,13299950500,USAStreetAddr
9986,132171008001,13217100800,USAStreetAddr
9983,130890231012,13089023101,USAStreetAddr
9984,131110505003,13111050500,USAStreetAddr
9981,130890231021,13089023102,USAStreetAddr
9982,131210085003,13121008500,USAStreetAddr
9989,131499701001,13149970100,USAStreetAddr
9990,,,USAZipcode
9772,131210116161,13121011616,USAStreetAddr
9773,,,USAZipcode
9774,131390001021,13139000102,USAStreetAddr
9775,,,USAZipcode
9776,131390012013,13139001201,USAStreetAddr
9777,131131404073,13113140407,USAStreetAddr
9778,130970803031,13097080303,USAStreetAddr
9779,,,USAZipcode
9780,132150020001,13215002000,USAStreetAddr
9771,130199703003,13019970300,USAStreetAddr
9496,,,USAZipcode
9763,130510038001,13051003800,USAStreetAddr
9497,,,USAZipcode
9764,130470305001,13047030500,USAStreetAddr
9494,131999705006,13199970500,USAStreetAddr
9761,131390012022,13139001202,USAStreetAddr
9495,130199705001,13019970500,USAStreetAddr
9762,130630403022,13063040302,USAStreetAddr
9500,,,USAZipcode
9767,132150107031,13215010703,USAStreetAddr
9768,131350507192,13135050719,USAStreetAddr
9498,131150008002,13115000800,USAStreetAddr
9765,,,USAZipcode
9499,130131805024,13013180502,USAStreetAddr
9766,132450016012,13245001601,USAStreetAddr
9769,,,USAZipcode
9770,132050904002,13205090400,USAStreetAddr
9492,,,USAZipcode
9493,,,USAZipcode
9491,,,USAZipcode
9754,131210070021,13121007002,USAStreetAddr
9755,131790104001,13179010400,USAStreetAddr
9756,132839602005,13283960200,USAStreetAddr
9757,,,USAZipcode
9751,130510042114,13051004211,USAStreetAddr
9752,,,USAZipcode
9753,131350505343,13135050534,USAStreetAddr
9758,132150106052,13215010605,USAStreetAddr
9759,131210105074,13121010507,USAStreetAddr
9760,,,USAZipcode
9745,130630406113,13063040611,USAStreetAddr
9746,130890234281,13089023428,USAStreetAddr
9743,130890234132,13089023413,USAStreetAddr
9744,130730305032,13073030503,USAStreetAddr
9741,131079704002,13107970400,USAStreetAddr
9742,,,USAZipcode
9749,130730305062,13073030506,USAStreetAddr
9750,131390007012,13139000701,USAStreetAddr
9747,,,USAZipcode
9748,131210120001,13121012000,USAStreetAddr
9586,,,USAZipcode
9585,130630406122,13063040612,USAStreetAddr
9588,132579704003,13257970400,USAStreetAddr
9382,,,USAZipcode
9587,,,USAZipcode
9381,130510035012,13051003501,USAStreetAddr
9590,132450107072,13245010707,USAStreetAddr
9384,,,USAZipcode
9589,131370006012,13137000601,USAStreetAddr
9383,,,USAZipcode
9386,131230803002,13123080300,USAStreetAddr
9385,,,USAZipcode
9387,,,USAZipcode
9388,132999508002,13299950800,USAStreetAddr
9389,,,USAZipcode
9390,131790104003,13179010400,USAStreetAddr
9581,130459111003,13045911100,USAStreetAddr
9582,131570106005,13157010600,USAStreetAddr
9583,,,USAZipcode
9584,132231202031,13223120203,USAStreetAddr
9374,,,USAZipcode
9375,133130003021,13313000302,USAStreetAddr
9372,,,USAZipcode
9373,131350507281,13135050728,USAStreetAddr
9371,131150017022,13115001702,USAStreetAddr
9380,132950209014,13295020901,USAStreetAddr
9379,131790102071,13179010207,USAStreetAddr
9378,,,USAZipcode
9377,130570904003,13057090400,USAStreetAddr
9376,,,USAZipcode
9361,132450106001,13245010600,USAStreetAddr
9362,132519702001,13251970200,USAStreetAddr
9363,130210139002,13021013900,USAStreetAddr
9364,,,USAZipcode
9370,131510701103,13151070110,USAStreetAddr
9369,131210082011,13121008201,USAStreetAddr
9366,130630406151,13063040615,USAStreetAddr
9365,130339504001,13033950400,USAStreetAddr
9368,130879703001,13087970300,USAStreetAddr
9367,130510033012,13051003301,USAStreetAddr
9352,130630404102,13063040410,USAStreetAddr
9353,131350506053,13135050605,USAStreetAddr
9351,,,USAZipcode
9357,130970802024,13097080202,USAStreetAddr
9356,,,USAZipcode
9355,131210105101,13121010510,USAStreetAddr
9354,132619503005,13261950300,USAStreetAddr
9360,130890232081,13089023208,USAStreetAddr
9359,,,USAZipcode
9358,133219505001,13321950500,USAStreetAddr
9341,,,USAZipcode
9342,131879601012,13187960101,USAStreetAddr
9344,131270007005,13127000700,USAStreetAddr
9343,132231201032,13223120103,USAStreetAddr
9346,131350505453,13135050545,USAStreetAddr
9345,131510701073,13151070107,USAStreetAddr
9348,131479604002,13147960400,USAStreetAddr
9347,132330103001,13233010300,USAStreetAddr
9350,,,USAZipcode
9349,132219601001,13221960100,USAStreetAddr
9797,,,USAZipcode
9798,,,USAZipcode
9795,132099503001,13209950300,USAStreetAddr
9796,131210105122,13121010512,USAStreetAddr
9793,131210084002,13121008400,USAStreetAddr
9794,132759611001,13275961100,USAStreetAddr
9791,133130012001,13313001200,USAStreetAddr
9792,130470304022,13047030402,USAStreetAddr
9150,132250404001,13225040400,USAStreetAddr
9149,130890234282,13089023428,USAStreetAddr
9148,131911103001,13191110300,USAStreetAddr
9147,130890232093,13089023209,USAStreetAddr
9146,130279605003,13027960500,USAStreetAddr
9145,130510116002,13051011600,USAStreetAddr
9143,133170103021,13317010302,USAStreetAddr
9592,130210133022,13021013302,USAStreetAddr
9144,130950014032,13095001403,USAStreetAddr
9591,130890231071,13089023107,USAStreetAddr
9141,131510705021,13151070502,USAStreetAddr
9142,,,USAZipcode
9600,132130103001,13213010300,USAStreetAddr
