40,IF Years-noRace==>6 AND Education!=Highschool THEN Bonus=yes,0.631578947368421,0.14079999999999993
41,IF Warnings-noRace==low AND Years-noRace==3-6 AND Education!=Highschool THEN Bonus=yes,0.6701846965699209,0.14079999999999993
42,IF Years-noRace==>6 AND Warnings-noRace!=low AND Race==B THEN Bonus=no,0.5424954792043399,0.040200000000000014
43,IF Race-noRace==B AND Years-noRace==<3 THEN Bonus=yes,0.5288944723618091,0.0
44,IF Warnings-noRace==high AND Years-noRace==3-6 THEN Bonus=yes,0.5171849427168577,0.0
45,IF Race-noRace==B THEN Bonus=yes,0.5217912834866053,0.0
46,IF Warnings-noRace!=high AND Years-noRace==>6 THEN Bonus=no,0.49110320284697506,0.0
47,IF Warnings-noRace==low THEN Bonus=yes,0.5269138755980861,0.0
48,IF Years-noRace==>6 THEN Bonus=no,0.48556275780789626,0.0
49,IF Gender==F THEN Bonus=yes,0.589236248516027,0.05999999999999994
50,IF  THEN Bonus=yes,0.5217912834866053,0.0
